62,D5,0,300,70
65,F5,300,300,81
72,C6,600,300,91
65,F5,900,300,64
72,C6,1200,300,89
67,G5,1500,300,67
69,A5,1800,300,80
64,E5,2100,300,67
62,D5,2400,300,71
65,F5,2700,300,79
72,C6,3000,300,89
65,F5,3300,300,63
72,C6,3600,300,89
67,G5,3900,300,67
69,A5,4200,300,78
64,E5,4500,300,66
62,D5,4800,300,72
65,F5,5100,300,82
72,C6,5400,300,90
65,F5,5700,300,64
72,C6,6000,300,92
67,G5,6300,300,67
69,A5,6600,300,80
64,E5,6900,300,65
62,D5,7200,299,72
65,F5,7499,301,82
72,C6,7800,300,91
65,F5,8100,300,64
72,C6,8400,300,91
67,G5,8700,300,69
69,A5,9000,300,81
64,E5,9300,300,67
62,D5,9600,300,80
65,F5,9900,300,80
65,F5,9900,300,75
62,D5,10200,300,75
64,E5,10200,300,73
60,C5,10500,300,73
65,F5,10500,300,76
62,D5,10800,300,76
65,F5,10800,600,84
69,A5,11400,600,84
65,F5,11400,537,68
60,C5,12000,450,74
64,E5,12450,450,74
62,D5,12450,150,79
65,F5,12600,150,79
64,E5,12600,300,77
60,C5,12900,300,77
58,A#4,12900,300,70
62,D5,13200,300,70
57,A4,13200,900,69
60,C5,14100,900,69
57,A4,14100,150,72
60,C5,14250,150,80
58,A#4,14400,1200,82
62,D5,15600,1200,82
65,F5,15600,600,84
62,D5,16200,600,84
67,G5,16200,450,86
64,E5,16650,450,86
72,C6,16650,150,87
65,F5,16800,2100,74
69,A5,18900,2100,74
65,F5,18900,150,67
62,D5,19050,150,67
64,E5,19050,150,80
67,G5,19200,150,80
65,F5,19200,300,85
69,A5,19500,300,85
69,A5,19500,150,77
69,A5,19650,150,76
67,G5,19800,300,74
69,A5,20100,300,81
65,F5,20400,600,85
74,D6,21000,600,85
67,G5,21000,150,80
69,A5,21150,450,66
64,E5,21600,450,73
67,G5,22050,450,73
65,F5,22050,150,80
69,A5,22200,150,80
67,G5,22200,300,75
64,E5,22500,300,75
65,F5,22500,300,69
62,D5,22800,300,69
64,E5,22800,450,69
60,C5,23250,450,69
55,G4,23250,150,57
57,A4,23400,300,75
60,C5,23700,300,83
57,A4,24000,300,83
58,A#4,24000,900,82
62,D5,24900,900,82
65,F5,24900,300,81
64,E5,25200,450,77
60,C5,25650,450,77
58,A#4,25650,150,72
62,D5,25800,150,72
60,C5,25800,300,72
57,A4,26100,300,72
60,C5,26100,300,82
