57,A4,1285,429,66
62,D5,1714,428,87
64,E5,2142,429,81
65,F5,2571,429,79
70,A#5,3000,428,87
65,F5,3428,1285,76
69,A5,4713,1285,76
62,D5,4713,1286,76
65,F5,4713,428,66
62,D5,5141,1545,66
62,D5,8570,429,71
64,E5,8999,428,81
65,F5,9427,429,78
69,A5,9856,428,83
55,G4,10284,1285,73
60,C5,11569,1285,73
67,G5,11569,1286,73
60,C5,11569,429,61
60,C5,11998,1544,72
65,F5,14569,428,72
57,A4,14997,429,72
64,E5,14997,428,69
57,A4,15425,428,82
65,F5,15853,429,82
67,G5,15853,428,79
69,A5,16281,428,81
60,C5,16709,429,81
64,E5,16709,428,83
72,C6,17137,428,83
62,D5,17137,1285,81
65,F5,18422,1285,81
72,C6,18422,1286,81
70,A#5,18422,214,75
62,D5,18636,214,75
69,A5,18636,215,69
58,A#4,18851,1714,68
65,F5,20565,1714,68
61,C#5,20565,857,88
69,A5,21422,857,88
61,C#5,21422,857,70
67,G5,22279,857,70
57,A4,22279,857,70
65,F5,23136,857,70
61,C#5,23136,857,69
64,E5,23993,858,69
57,A4,23993,428,79
64,E5,24421,428,79
57,A4,24421,429,61
62,D5,24850,428,84
65,F5,25278,857,84
57,A4,26135,429,60
65,F5,26564,429,86
64,E5,26993,428,73
57,A4,27421,428,73
50,D4,27421,3857,73
53,F4,31278,3857,73
57,A4,31278,3857,73
62,D5,31278,3857,73
57,A4,31278,429,67
62,D5,31707,428,88
64,E5,32135,429,81
65,F5,32564,429,84
62,D5,32993,428,72
64,E5,33421,429,81
65,F5,33850,428,80
64,E5,34278,1152,77
60,C5,35564,429,66
57,A4,35993,767,67
74,D6,36850,214,98
72,C6,37064,214,74
70,A#5,37278,384,71
58,A#4,38350,214,66
62,D5,38564,429,88
64,E5,38993,214,81
65,F5,39207,643,80
65,F5,39850,428,77
67,G5,40278,429,79
69,A5,40707,428,79
67,G5,41135,1152,72
65,F5,42421,429,69
64,E5,42850,428,75
65,F5,43278,429,77
67,G5,43707,428,83
74,D6,44135,214,91
69,A5,44349,215,91
76,E6,44349,214,83
69,A5,44563,857,81
77,F6,45420,857,81
62,D5,45420,857,59
69,A5,46277,857,59
62,D5,46277,857,59
53,F4,47134,857,59
62,D5,47134,857,87
69,A5,47991,858,87
69,A5,47991,428,79
67,G5,48419,429,71
67,G5,48848,428,73
65,F5,49276,429,72
64,E5,49705,428,74
65,F5,50133,429,77
67,G5,50562,571,82
65,F5,51205,214,70
64,E5,51419,429,74
62,D5,51848,857,70
64,E5,52705,214,82
65,F5,52919,429,78
64,E5,53348,982,74
60,C5,54419,429,66
62,D5,54848,1544,84
60,C5,56991,428,67
69,A5,57419,428,67
62,D5,57419,428,64
57,A4,57847,429,64
69,A5,57847,428,86
64,E5,58275,428,86
67,G5,58275,428,77
60,C5,58703,429,77
69,A5,58703,214,81
60,C5,58917,214,81
60,C5,58917,642,74
69,A5,59559,643,74
69,A5,59559,428,78
60,C5,59987,429,78
77,F6,59987,857,90
69,A5,60844,857,90
76,E6,60844,276,72
69,A5,61120,276,72
72,C6,61120,295,66
74,D6,61415,286,79
69,A5,61701,428,69
60,C5,62129,428,69
69,A5,62129,2142,75
60,C5,64271,2143,75
69,A5,64271,276,77
60,C5,64547,277,77
70,A#5,64547,295,78
64,E5,64842,285,83
72,C6,65127,285,83
74,D6,65127,428,83
65,F5,65555,429,83
72,C6,65555,214,70
65,F5,65769,428,80
74,D6,66197,429,80
72,C6,66197,428,72
65,F5,66625,1071,81
74,D6,67696,1072,81
72,C6,67696,276,69
65,F5,67972,277,69
67,G5,67972,294,65
69,A5,68266,286,80
72,C6,68552,428,83
64,E5,68980,429,83
60,C5,68980,2142,71
69,A5,71122,2142,71
64,E5,71122,428,84
72,C6,71550,429,84
69,A5,71550,429,71
67,G5,71979,428,74
58,A#4,72407,428,74
62,D5,72407,429,66
65,F5,72836,428,79
69,A5,73264,429,85
67,G5,73693,642,88
74,D6,74335,643,88
72,C6,74335,571,74
67,G5,74978,428,67
60,C5,75406,642,80
69,A5,76048,643,80
64,E5,76048,1928,81
72,C6,77976,1929,81
69,A5,77976,428,73
60,C5,78404,428,73
67,G5,78404,429,69
65,F5,78833,428,71
62,D5,79261,429,67
65,F5,79690,428,80
69,A5,80118,429,86
77,F6,80547,857,91
67,G5,81404,857,91
70,A#5,81404,857,91
74,D6,81404,857,91
67,G5,81404,857,73
71,B5,82261,857,73
73,C#6,82261,857,73
76,E6,82261,857,73
74,D6,82261,857,75
64,E5,83118,857,75
69,A5,83118,857,75
48,C4,83118,857,52
53,F4,83975,857,52
57,A4,83975,858,52
69,A5,83975,214,97
62,D5,84189,214,63
65,F5,84403,214,79
62,D5,84617,215,69
69,A5,84832,214,91
62,D5,85046,214,64
65,F5,85260,215,80
62,D5,85475,214,69
50,D4,85689,214,75
55,G4,85903,214,65
57,A4,86117,429,76
45,A3,86546,214,63
50,D4,86760,429,65
45,A3,87189,214,64
50,D4,87403,429,88
52,E4,87832,214,83
53,F4,88046,429,81
57,A4,88475,571,84
55,G4,89117,1152,75
53,F4,90403,429,69
52,E4,90832,428,73
53,F4,91260,429,76
55,G4,91689,768,82
50,D4,92546,214,75
55,G4,92760,215,79
57,A4,92975,428,82
45,A3,93403,214,76
50,D4,93617,429,64
45,A3,94046,214,61
50,D4,94260,768,84
52,E4,95117,277,85
53,F4,95394,295,81
55,G4,95689,286,81
57,A4,95975,767,84
57,A4,96832,428,80
65,F5,97260,429,92
64,E5,97689,428,79
62,D5,98117,429,73
60,C5,98546,768,71
50,D4,99403,429,84
57,A4,99832,428,80
45,A3,100260,215,79
50,D4,100475,428,66
45,A3,100903,214,63
50,D4,101117,429,88
52,E4,101546,429,82
53,F4,101975,428,82
55,G4,102403,429,81
55,G4,102832,1151,75
53,F4,104117,429,70
52,E4,104546,429,75
53,F4,104975,428,78
55,G4,105403,768,81
50,D4,106260,215,75
55,G4,106475,214,79
57,A4,106689,428,81
50,D4,107117,429,60
53,F4,107546,429,81
52,E4,107975,857,82
55,G4,108832,857,82
52,E4,108832,768,70
50,D4,109689,768,72
69,A5,110546,214,98
62,D5,110760,215,66
65,F5,110975,214,79
